Wall time,Step,Value
1575454448.250729,1370,0.6983333230018616
1575454630.896981,1465,0.7450000047683716
1575454673.165133,1490,0.7583333253860474
1575454684.941276,1495,0.7566666603088379
1575454734.301442,1520,0.7283333539962769
1575454787.176958,1545,0.7166666388511658
1575454806.927965,1555,0.7300000190734863
1575454878.039618,1595,0.7450000047683716
1575454886.971106,1600,0.7599999904632568
1575454942.785775,1630,0.7766666412353516
1575454952.245225,1635,0.7683333158493042
1575454961.412872,1640,0.7599999904632568
1575454992.710085,1655,0.7566666603088379
1575455083.456815,1700,0.6850000023841858
1575455164.854371,1740,0.70333331823349
1575455314.808524,1820,0.7233333587646484
1575455360.959497,1840,0.7016666531562805
1575455416.449598,1870,0.7116666436195374
1575455449.894771,1890,0.7266666889190674
1575455469.475836,1900,0.746666669845581
1575455592.120551,1960,0.7183333039283752
1575455602.30187,1965,0.721666693687439
1575455761.27517,2045,0.7266666889190674
1575455873.678954,2110,0.7283333539962769
1575455882.179181,2115,0.7316666841506958
1575455900.655608,2125,0.7300000190734863
1575455956.76099,2155,0.7516666650772095
1575456048.148,2200,0.7716666460037231
1575456070.162629,2210,0.7599999904632568
1575456082.226193,2215,0.746666669845581
1575456111.2249,2230,0.7383333444595337
1575456176.258417,2260,0.7083333134651184
1575456265.801731,2305,0.7149999737739563
1575456294.742351,2320,0.7233333587646484
1575456307.114626,2325,0.7166666388511658
1575456388.01416,2370,0.7233333587646484
1575456399.002203,2375,0.7250000238418579
1575456557.250874,2450,0.6866666674613953
1575456575.109132,2460,0.7016666531562805
1575456594.642376,2470,0.6833333373069763
1575456728.814501,2540,0.7300000190734863
1575456776.923046,2565,0.7483333349227905
1575456796.302525,2575,0.7683333158493042
1575456824.757916,2590,0.7900000214576721
1575456904.837097,2630,0.7749999761581421
1575456965.313274,2660,0.7816666960716248
1575456982.418001,2670,0.7749999761581421
1575457009.564531,2685,0.7350000143051147
1575457071.125359,2715,0.7433333396911621
1575457126.817119,2740,0.7450000047683716
1575457223.680864,2790,0.7166666388511658
1575457241.747494,2800,0.7450000047683716
1575457274.36261,2820,0.7116666436195374
1575457333.579981,2850,0.7049999833106995
1575457371.135012,2870,0.6800000071525574
1575457380.214599,2875,0.6800000071525574
1575457422.462714,2900,0.6916666626930237
1575457442.073002,2910,0.6800000071525574
1575457451.645847,2915,0.70333331823349
1575457471.654219,2925,0.7016666531562805
1575457488.29891,2935,0.6949999928474426
1575457499.681183,2940,0.6933333277702332
1575457545.878621,2965,0.7049999833106995
1575457554.350385,2970,0.7316666841506958
1575457643.516925,3015,0.7333333492279053
1575457700.807632,3045,0.7200000286102295
1575457718.541758,3055,0.7283333539962769
1575457769.043256,3080,0.7283333539962769
1575457819.22507,3105,0.7366666793823242
1575457840.042797,3115,0.7433333396911621
1575457951.932737,3175,0.7400000095367432
1575458017.026111,3210,0.75
1575458025.538114,3215,0.753333330154419
1575458047.442067,3225,0.7666666507720947
1575458056.629123,3230,0.7733333110809326
1575458064.410231,3235,0.7766666412353516
1575458073.396475,3240,0.7599999904632568
1575458091.280074,3250,0.7683333158493042
1575458118.438673,3265,0.7950000166893005
1575458158.080763,3285,0.7683333158493042
1575458207.92292,3310,0.7566666603088379
1575458239.852481,3325,0.7433333396911621
1575458278.111284,3345,0.746666669845581
1575458310.932529,3360,0.7300000190734863
1575458335.757445,3375,0.7416666746139526
1575458372.382013,3395,0.7599999904632568
1575458379.048204,3400,0.7549999952316284
1575458414.727987,3420,0.7766666412353516
1575458458.9483,3445,0.7699999809265137
1575458468.517806,3450,0.7749999761581421
1575458540.752981,3485,0.7633333206176758
1575458569.635431,3500,0.7516666650772095
1575458606.759019,3520,0.7383333444595337
1575458635.224066,3535,0.7483333349227905
1575458705.379766,3575,0.7483333349227905
1575458744.382145,3595,0.7666666507720947
1575458774.19298,3610,0.7833333611488342
1575458789.164948,3615,0.7766666412353516
1575458799.939595,3620,0.7699999809265137
1575458865.901771,3655,0.7699999809265137
1575458928.338731,3685,0.7616666555404663
1575458945.295225,3695,0.7716666460037231
1575458953.797747,3700,0.7733333110809326
1575458988.795544,3720,0.7866666913032532
1575459027.447441,3740,0.7716666460037231
1575459055.853104,3755,0.7766666412353516
1575459065.231034,3760,0.778333306312561
1575459073.280062,3765,0.7733333110809326
1575459110.87992,3785,0.7733333110809326
1575459191.850922,3830,0.7649999856948853
1575459236.126797,3850,0.7566666603088379
1575459245.424658,3855,0.7649999856948853
1575459254.073081,3860,0.7633333206176758
1575459273.895708,3870,0.7633333206176758
1575459283.091265,3875,0.7649999856948853
1575459339.20285,3905,0.7483333349227905
1575459375.277008,3925,0.7549999952316284
1575459385.352036,3930,0.7599999904632568
1575459403.219854,3940,0.7583333253860474
1575459422.167315,3950,0.7799999713897705
1575459452.883711,3965,0.7816666960716248
1575459462.553218,3970,0.7866666913032532
1575459472.454793,3975,0.7833333611488342
1575459481.75688,3980,0.7799999713897705
1575459509.127062,3995,0.7799999713897705
1575459546.028404,4015,0.7833333611488342
1575459595.042391,4040,0.7866666913032532
1575459607.890036,4045,0.7766666412353516
1575459616.790817,4050,0.7799999713897705
1575459677.000625,4080,0.7749999761581421
1575459736.565558,4110,0.7916666865348816
1575459773.873,4130,0.7900000214576721
1575459810.336966,4145,0.79666668176651
1575459848.922563,4165,0.7749999761581421
1575459885.290487,4185,0.7683333158493042
1575459903.260803,4195,0.7749999761581421
1575459947.028304,4220,0.7516666650772095
1575460169.000523,4340,0.7633333206176758
1575460186.09677,4350,0.7766666412353516
1575460196.112552,4355,0.7683333158493042
1575460231.798289,4375,0.7583333253860474
1575460249.780531,4385,0.7566666603088379
1575460286.387851,4405,0.7516666650772095
1575460305.230899,4415,0.75
1575460382.481963,4455,0.7350000143051147
1575460439.982924,4485,0.753333330154419
1575460474.835983,4505,0.7599999904632568
1575460546.190491,4540,0.7599999904632568
1575460554.778559,4545,0.7633333206176758
1575460563.292262,4550,0.7549999952316284
1575460572.353858,4555,0.753333330154419
1575460615.123955,4580,0.7799999713897705
1575460633.933033,4590,0.7866666913032532
1575460667.358282,4605,0.7733333110809326
1575460676.552315,4610,0.7733333110809326
1575460692.962974,4620,0.778333306312561
1575460769.737992,4660,0.7666666507720947
1575460780.791919,4665,0.7749999761581421
1575460808.179343,4680,0.7616666555404663
1575460874.567822,4715,0.7699999809265137
1575460904.37068,4730,0.7483333349227905
1575460990.919401,4775,0.7916666865348816
1575461010.878214,4785,0.7816666960716248
1575461029.032077,4795,0.778333306312561
1575461057.486443,4810,0.7799999713897705
1575461065.887069,4815,0.7733333110809326
1575461105.426444,4835,0.8066666722297668
1575461153.32038,4860,0.8149999976158142
1575461163.723197,4865,0.8133333325386047
1575461203.970314,4885,0.8033333420753479
1575461213.472043,4890,0.7983333468437195
1575461223.664515,4895,0.800000011920929
1575461231.798716,4900,0.7916666865348816
1575461275.13317,4920,0.778333306312561
1575461288.546542,4925,0.7766666412353516
1575461316.755827,4940,0.7583333253860474
1575461325.098273,4945,0.7583333253860474
1575461406.036451,4985,0.7616666555404663
1575461445.112924,5005,0.7383333444595337
1575461466.411252,5015,0.7266666889190674
1575461485.205812,5025,0.7250000238418579
1575461492.60667,5030,0.7099999785423279
1575461571.485471,5070,0.7166666388511658
1575461580.94883,5075,0.7133333086967468
1575461608.678966,5090,0.7166666388511658
1575461690.097632,5130,0.7616666555404663
1575461712.823569,5140,0.75
1575461750.890534,5160,0.7433333396911621
1575461761.103278,5165,0.753333330154419
1575461810.378252,5190,0.7749999761581421
1575461878.668459,5225,0.7749999761581421
1575461984.476703,5280,0.7850000262260437
1575462002.736113,5290,0.7583333253860474
1575462055.598336,5320,0.778333306312561
1575462082.518336,5335,0.7766666412353516
1575462100.147491,5345,0.7883333563804626
1575462137.540752,5365,0.7866666913032532
1575462174.217878,5385,0.7716666460037231
1575462197.776038,5395,0.7683333158493042
1575462251.509507,5420,0.7633333206176758
1575462263.166737,5425,0.7583333253860474
1575462272.058323,5430,0.7749999761581421
1575462349.541784,5470,0.7616666555404663
1575462404.894784,5500,0.7883333563804626
1575462436.634541,5520,0.7950000166893005
1575462446.66277,5525,0.79666668176651
1575462455.509771,5530,0.7916666865348816
1575462538.769503,5575,0.7799999713897705
1575462585.132404,5600,0.7666666507720947
1575462645.210789,5630,0.7250000238418579
1575462722.220276,5670,0.7316666841506958
1575462742.830785,5680,0.7383333444595337
1575462929.80724,5780,0.7699999809265137
1575462941.829453,5785,0.7483333349227905
1575462981.202922,5805,0.7383333444595337
1575462993.008533,5810,0.7616666555404663
1575463001.322855,5815,0.7649999856948853
1575463172.300768,5905,0.7383333444595337
1575463219.082961,5930,0.7433333396911621
1575463290.444623,5965,0.7350000143051147
1575463299.415682,5970,0.7316666841506958
1575463357.106817,6000,0.7383333444595337
1575463378.687868,6010,0.7566666603088379
1575463429.163234,6035,0.7350000143051147
1575463448.256852,6045,0.7416666746139526
1575463465.600422,6055,0.7516666650772095
1575463504.252414,6075,0.7699999809265137
1575463682.251909,6165,0.8183333277702332
1575463700.903926,6175,0.8133333325386047
1575463717.44406,6185,0.8316666483879089
1575463796.15016,6225,0.8166666626930237
1575463825.667041,6240,0.8133333325386047
1575463890.392775,6270,0.7733333110809326
1575463908.975729,6280,0.7666666507720947
1575463925.264753,6290,0.7633333206176758
1575463938.36182,6295,0.7566666603088379
1575463966.053588,6310,0.7616666555404663
1575464016.273922,6335,0.7483333349227905
1575464099.116998,6375,0.7799999713897705
1575464165.839845,6410,0.7799999713897705
1575464225.012776,6440,0.7883333563804626
1575464262.34918,6460,0.7883333563804626
1575464272.075663,6465,0.7799999713897705
1575464281.04805,6470,0.7749999761581421
1575464290.565748,6475,0.7850000262260437
1575464353.409456,6505,0.7666666507720947
1575464449.225398,6555,0.7900000214576721
1575464468.639198,6565,0.7866666913032532
1575464495.476061,6580,0.753333330154419
1575464502.711762,6585,0.7566666603088379
1575464534.842365,6600,0.7716666460037231
1575464596.960322,6630,0.7649999856948853
1575464616.198601,6640,0.746666669845581
1575464648.377576,6655,0.7233333587646484
1575464674.188101,6670,0.7300000190734863
1575464706.830704,6685,0.7566666603088379
1575464717.085909,6690,0.7599999904632568
1575464895.92473,6780,0.7549999952316284
1575465004.951733,6835,0.7649999856948853
1575465050.25712,6855,0.7733333110809326
1575465207.236546,6930,0.7683333158493042
1575465236.09337,6945,0.7616666555404663
1575465246.6891,6950,0.7616666555404663
1575465267.693605,6960,0.75
1575465276.280094,6965,0.7433333396911621
1575465471.904359,7065,0.7483333349227905
1575465480.001551,7070,0.7483333349227905
1575465492.730928,7075,0.7433333396911621
1575465540.699059,7100,0.7383333444595337
1575465570.169625,7115,0.7416666746139526
1575465607.250719,7135,0.7799999713897705
1575465626.219728,7145,0.7683333158493042
1575465661.321801,7165,0.7699999809265137
1575465698.571825,7185,0.75
1575465739.180746,7205,0.7666666507720947
1575465896.53871,7285,0.7866666913032532
1575465980.226583,7330,0.7599999904632568
1575465988.787888,7335,0.7566666603088379
1575466096.855524,7390,0.7283333539962769
1575466176.814924,7430,0.7416666746139526
1575466187.295189,7435,0.746666669845581
1575466218.224352,7450,0.7333333492279053
1575466238.153872,7460,0.7450000047683716
1575466249.081955,7465,0.7566666603088379
1575466327.036428,7505,0.7450000047683716
1575466337.176166,7510,0.746666669845581
1575466401.621662,7545,0.7566666603088379
1575466419.806226,7555,0.746666669845581
1575466499.752197,7595,0.7400000095367432
1575466547.197791,7620,0.7483333349227905
1575466558.154847,7625,0.7566666603088379
1575466584.166687,7640,0.75
1575466655.140572,7675,0.7833333611488342
1575466788.929541,7735,0.753333330154419
1575466838.346267,7760,0.7583333253860474
1575466846.778503,7765,0.7516666650772095
1575466865.944843,7775,0.753333330154419
1575466943.030095,7810,0.7616666555404663
1575467007.069074,7845,0.753333330154419
1575467018.255579,7850,0.7450000047683716
1575467108.971625,7895,0.7416666746139526
1575467147.14085,7915,0.7516666650772095
1575467168.117083,7925,0.7599999904632568
1575467208.142195,7945,0.746666669845581
1575467294.359305,7990,0.75
1575467359.040443,8025,0.753333330154419
1575467370.02892,8030,0.7633333206176758
1575467417.21246,8055,0.7566666603088379
1575467491.451815,8095,0.7883333563804626
1575467508.302189,8105,0.7883333563804626
1575467576.540131,8140,0.7799999713897705
1575467586.106726,8145,0.7900000214576721
1575467623.813057,8165,0.7950000166893005
1575467673.48828,8190,0.7583333253860474
1575467701.468972,8205,0.7566666603088379
1575467721.059928,8215,0.7616666555404663
1575467755.874917,8230,0.746666669845581
1575467786.570922,8245,0.7450000047683716
1575467826.940504,8265,0.7266666889190674
1575467913.354621,8305,0.721666693687439
1575467983.687695,8345,0.7450000047683716
1575468001.709841,8355,0.7549999952316284
1575468020.225004,8365,0.7666666507720947
1575468047.757479,8380,0.7683333158493042
1575468056.620683,8385,0.7616666555404663
1575468110.732385,8415,0.7833333611488342
1575468119.86078,8420,0.7866666913032532
1575468192.415316,8460,0.8183333277702332
1575468221.712377,8475,0.8183333277702332
1575468231.873757,8480,0.8183333277702332
1575468240.948384,8485,0.8216666579246521
1575468251.366811,8490,0.82833331823349
1575468268.517,8500,0.8033333420753479
1575468296.783864,8515,0.8100000023841858
1575468365.949401,8550,0.778333306312561
1575468373.772042,8555,0.7733333110809326
1575468437.725696,8590,0.7566666603088379
1575468446.943254,8595,0.7666666507720947
1575468456.481489,8600,0.7749999761581421
1575468536.438129,8645,0.7749999761581421
1575468574.907821,8665,0.7683333158493042
1575468596.278183,8675,0.7799999713897705
1575468604.452886,8680,0.7799999713897705
1575468623.845043,8690,0.778333306312561
1575468675.659635,8715,0.7699999809265137
1575468684.236696,8720,0.7583333253860474
1575468702.122893,8730,0.75
1575468709.95565,8735,0.7566666603088379
1575468718.206329,8740,0.75
1575468764.602962,8765,0.7450000047683716
1575468894.974082,8835,0.7450000047683716
1575468983.052163,8880,0.7699999809265137
1575469040.237575,8910,0.7850000262260437
1575469101.304685,8945,0.7666666507720947
1575469111.823497,8950,0.7716666460037231
1575469192.459421,8995,0.7566666603088379
1575469265.461394,9030,0.7683333158493042
1575469356.118793,9075,0.7350000143051147
1575469383.85006,9090,0.7433333396911621
1575469452.764875,9125,0.7483333349227905
1575469475.009454,9135,0.7566666603088379
1575469516.948297,9155,0.7766666412353516
1575469618.233275,9205,0.7483333349227905
1575469628.419715,9210,0.753333330154419
1575469657.040013,9225,0.7549999952316284
1575469706.784762,9250,0.7300000190734863
1575469743.63903,9270,0.7599999904632568
1575469865.585116,9335,0.7599999904632568
1575469885.231583,9345,0.7516666650772095
1575469894.270989,9350,0.7450000047683716
1575469953.419334,9380,0.746666669845581
1575469966.814287,9385,0.7400000095367432
1575469975.334968,9390,0.7433333396911621
1575469995.602459,9400,0.753333330154419
1575470015.586016,9410,0.7666666507720947
1575470126.884014,9470,0.8033333420753479
1575470297.666039,9560,0.7716666460037231
1575470355.398368,9590,0.7816666960716248
1575470410.640456,9620,0.7666666507720947
1575470418.735085,9625,0.7699999809265137
1575470477.50428,9655,0.7850000262260437
1575470515.102131,9675,0.7683333158493042
1575470540.159262,9685,0.7666666507720947
1575470559.828762,9695,0.7483333349227905
1575470617.847348,9725,0.7549999952316284
1575470651.101249,9740,0.7350000143051147
1575470671.679009,9750,0.7300000190734863
1575470702.864904,9765,0.7266666889190674
1575470732.277194,9780,0.7266666889190674
1575470761.906395,9795,0.7566666603088379
1575470846.147476,9840,0.7699999809265137
1575470864.039211,9850,0.7749999761581421
1575470971.377589,9910,0.7950000166893005
1575470982.139669,9915,0.7916666865348816
1575470992.009451,9920,0.7850000262260437
1575471136.412115,9990,0.7250000238418579
1575471173.024508,10010,0.7016666531562805
1575471207.7355,10030,0.7300000190734863
1575471247.231373,10050,0.7400000095367432
1575471257.592872,10055,0.746666669845581
1575471288.888582,10070,0.753333330154419
1575471309.454121,10080,0.7616666555404663
1575471327.868202,10090,0.7850000262260437
1575471402.016676,10130,0.7816666960716248
1575471420.495828,10140,0.7716666460037231
1575471447.702958,10155,0.7950000166893005
1575471475.332699,10170,0.8016666769981384
1575471506.233771,10185,0.8149999976158142
1575471524.178777,10195,0.8050000071525574
1575471551.279695,10210,0.8083333373069763
1575471580.006915,10225,0.8166666626930237
1575471725.210194,10305,0.79666668176651
1575471795.80783,10340,0.7833333611488342
1575471841.370478,10365,0.7683333158493042
1575471850.743569,10370,0.7733333110809326
1575471862.269039,10375,0.7716666460037231
1575471881.306286,10385,0.7716666460037231
1575471893.364791,10390,0.7549999952316284
1575471911.543966,10400,0.7566666603088379
1575471928.477651,10410,0.7649999856948853
1575471966.201024,10430,0.7450000047683716
1575472009.127062,10450,0.7366666793823242
1575472058.010117,10475,0.7200000286102295
1575472077.8963,10485,0.7333333492279053
1575472139.76151,10520,0.7549999952316284
1575472158.35109,10530,0.7683333158493042
1575472168.282756,10535,0.7649999856948853
1575472198.36247,10550,0.7799999713897705
1575472217.329429,10560,0.7983333468437195
1575472252.733973,10580,0.7983333468437195
1575472279.73431,10595,0.8050000071525574
1575472295.958337,10605,0.7866666913032532
1575472315.560112,10615,0.7716666460037231
1575472324.080305,10620,0.7699999809265137
1575472417.962888,10670,0.746666669845581
1575472429.1536,10675,0.7400000095367432
1575472464.926447,10695,0.7516666650772095
1575472492.325244,10710,0.7416666746139526
1575472523.225821,10725,0.7483333349227905
1575472532.657941,10730,0.7450000047683716
1575472560.629235,10745,0.7616666555404663
1575472570.146914,10750,0.7516666650772095
1575472587.716178,10760,0.7733333110809326
1575472642.946561,10785,0.7766666412353516
1575472652.786278,10790,0.7816666960716248
1575472717.138563,10825,0.8016666769981384
1575472726.520625,10830,0.8100000023841858
1575472765.072122,10850,0.7850000262260437
1575472784.06483,10860,0.7716666460037231
1575472804.765482,10870,0.7799999713897705
1575472838.437253,10890,0.7683333158493042
1575472925.055898,10940,0.7633333206176758
1575472944.19662,10950,0.7566666603088379
1575472962.095834,10960,0.7633333206176758
1575472973.605091,10965,0.7583333253860474
1575473013.441892,10985,0.7566666603088379
1575473040.754452,11000,0.7666666507720947
1575473117.10774,11040,0.7649999856948853
1575473153.452035,11060,0.7483333349227905
1575473182.7526,11075,0.753333330154419
1575473286.095742,11130,0.7633333206176758
1575473329.589648,11150,0.7616666555404663
1575473349.978923,11160,0.753333330154419
1575473379.209754,11175,0.7316666841506958
1575473399.77038,11185,0.721666693687439
1575473410.391482,11190,0.7200000286102295
1575473428.890432,11200,0.7066666483879089
1575473446.332667,11210,0.7116666436195374
1575473453.52508,11215,0.7200000286102295
1575473470.537416,11225,0.7183333039283752
1575473492.045513,11235,0.7266666889190674
1575473499.929335,11240,0.7400000095367432
1575473536.016002,11260,0.7516666650772095
1575473564.86511,11275,0.7566666603088379
1575473593.909907,11290,0.7633333206176758
1575473641.515349,11315,0.7649999856948853
1575473757.904852,11375,0.8066666722297668
1575473802.815037,11395,0.7883333563804626
1575473832.22861,11410,0.7816666960716248
1575473927.553492,11460,0.7549999952316284
1575473986.290902,11490,0.778333306312561
1575473994.81351,11495,0.7699999809265137
1575474017.445281,11505,0.7566666603088379
1575474046.667725,11520,0.7666666507720947
1575474084.798396,11535,0.7583333253860474
1575474093.99333,11540,0.7549999952316284
1575474102.345849,11545,0.7516666650772095
1575474204.953738,11595,0.7250000238418579
1575474214.035052,11600,0.7366666793823242
1575474225.199457,11605,0.7333333492279053
1575474241.930579,11615,0.7300000190734863
1575474355.012719,11675,0.7950000166893005
1575474365.985117,11680,0.800000011920929
1575474374.032458,11685,0.8083333373069763
1575474384.11729,11690,0.8033333420753479
1575474466.500393,11730,0.7749999761581421
1575474554.828363,11775,0.7816666960716248
1575474710.858918,11860,0.7933333516120911
1575474846.556135,11930,0.7599999904632568
1575474874.691479,11945,0.7666666507720947
1575474884.366767,11950,0.7683333158493042
1575474894.506101,11955,0.778333306312561
1575474910.885385,11965,0.7883333563804626
1575474983.581377,12005,0.7566666603088379
1575475007.442235,12015,0.75
1575475025.334554,12025,0.7450000047683716
1575475043.146969,12035,0.75
1575475141.717555,12085,0.7483333349227905
1575475219.558363,12125,0.800000011920929
1575475228.436009,12130,0.79666668176651
1575475337.038672,12185,0.7933333516120911
1575475415.947041,12225,0.7683333158493042
1575475476.722244,12255,0.7400000095367432
1575475485.419848,12260,0.7416666746139526
1575475502.327737,12270,0.7566666603088379
1575475522.083188,12280,0.7683333158493042
1575475571.365594,12305,0.7866666913032532
1575475740.538361,12400,0.7733333110809326
1575475758.351626,12410,0.7733333110809326
1575475793.986529,12430,0.7583333253860474
1575475804.269241,12435,0.7516666650772095
1575475906.408227,12485,0.7116666436195374
1575475923.694426,12495,0.7116666436195374
1575475952.857983,12510,0.7266666889190674
1575475962.389699,12515,0.7200000286102295
1575475972.17253,12520,0.7149999737739563
1575476073.970733,12570,0.7583333253860474
1575476084.782917,12575,0.7566666603088379
1575476112.608826,12590,0.7616666555404663
1575476130.77176,12600,0.7749999761581421
1575476172.473938,12620,0.7733333110809326
1575476189.595519,12630,0.7716666460037231
1575476218.835293,12645,0.7749999761581421
1575476237.263089,12655,0.7799999713897705
1575476257.335754,12665,0.7716666460037231
1575476277.135327,12675,0.7883333563804626
1575476361.418954,12720,0.7950000166893005
1575476397.301076,12740,0.824999988079071
1575476436.307,12760,0.824999988079071
1575476458.316653,12770,0.8050000071525574
1575476489.5895,12785,0.7900000214576721
1575476516.577319,12800,0.7916666865348816
1575476571.49144,12830,0.7816666960716248
1575476580.24883,12835,0.7816666960716248
1575476619.143076,12855,0.778333306312561
1575476645.386283,12870,0.7916666865348816
1575476672.92704,12885,0.7883333563804626
1575476692.762298,12895,0.7950000166893005
1575476775.632019,12940,0.7716666460037231
1575476802.053092,12955,0.7683333158493042
1575476812.390234,12960,0.7716666460037231
1575476822.833249,12965,0.7716666460037231
1575476831.998342,12970,0.7599999904632568
1575476859.878661,12985,0.7716666460037231
1575476898.598368,13005,0.7649999856948853
1575476951.698218,13035,0.7633333206176758
1575476962.226541,13040,0.7566666603088379
1575476990.59005,13055,0.7699999809265137
1575477063.628601,13095,0.7833333611488342
1575477111.522195,13120,0.7766666412353516
1575477140.597363,13135,0.7766666412353516
1575477172.540397,13150,0.7866666913032532
1575477180.933288,13155,0.7866666913032532
1575477229.647949,13180,0.7433333396911621
1575477238.704005,13185,0.7433333396911621
1575477257.371036,13195,0.753333330154419
1575477312.504708,13225,0.7916666865348816
1575477344.818855,13240,0.7833333611488342
1575477373.324122,13255,0.7683333158493042
1575477381.468014,13260,0.7683333158493042
1575477418.302801,13280,0.8116666674613953
1575477592.81679,13375,0.7483333349227905
1575477633.072009,13395,0.7683333158493042
1575477653.5919,13405,0.7733333110809326
1575477703.253552,13430,0.7766666412353516
1575477748.549269,13455,0.7900000214576721
1575477868.152423,13520,0.8050000071525574
1575477906.496683,13540,0.79666668176651
1575477931.587933,13555,0.7816666960716248
1575478067.673382,13630,0.7833333611488342
1575478167.592879,13685,0.7749999761581421
1575478178.564767,13690,0.7666666507720947
1575478206.972604,13705,0.7549999952316284
1575478268.275665,13735,0.7416666746139526
1575478335.52962,13770,0.753333330154419
1575478345.403873,13775,0.7599999904632568
1575478356.467762,13780,0.7583333253860474
1575478366.340913,13785,0.7583333253860474
1575478378.251755,13790,0.7566666603088379
1575478386.17598,13795,0.75
1575478466.674297,13835,0.7733333110809326
1575478687.962707,13950,0.7699999809265137
1575478700.011781,13955,0.7699999809265137
1575478713.084847,13960,0.7766666412353516
1575478781.988231,13995,0.7716666460037231
1575478884.021628,14050,0.7450000047683716
1575478904.17631,14060,0.7316666841506958
1575479016.703561,14120,0.7233333587646484
1575479025.73723,14125,0.7283333539962769
1575479052.723816,14140,0.7383333444595337
1575479073.039557,14150,0.7383333444595337
1575479082.91823,14155,0.7483333349227905
1575479101.288344,14165,0.75
1575479286.448222,14260,0.7916666865348816
1575479329.517319,14285,0.8050000071525574
1575479359.201803,14300,0.7983333468437195
1575479386.724286,14315,0.8066666722297668
1575479471.31802,14360,0.7883333563804626
1575479481.69917,14365,0.7850000262260437
1575479539.160845,14395,0.7599999904632568
1575479557.617205,14405,0.7583333253860474
1575479567.741269,14410,0.7683333158493042
1575479623.342975,14440,0.7400000095367432
1575479651.631837,14455,0.7666666507720947
1575479663.198223,14460,0.7566666603088379
1575479704.753417,14485,0.7933333516120911
1575479722.576834,14495,0.7950000166893005
1575479740.792828,14505,0.7900000214576721
1575479767.427177,14520,0.8066666722297668
1575479777.52447,14525,0.8050000071525574
1575479851.296356,14565,0.8199999928474426
1575479900.094663,14590,0.8199999928474426
1575479917.034425,14600,0.8033333420753479
1575479928.738036,14605,0.8033333420753479
1575479937.29982,14610,0.8050000071525574
1575480041.912605,14665,0.8116666674613953
1575480139.092479,14715,0.8016666769981384
1575480213.03798,14755,0.7683333158493042
1575480378.571464,14840,0.8149999976158142
1575480428.197616,14865,0.800000011920929
1575480448.671012,14875,0.7983333468437195
1575480457.531489,14880,0.7983333468437195
1575480483.23174,14895,0.79666668176651
1575480577.438403,14945,0.7666666507720947
1575480635.130542,14975,0.7450000047683716
1575480671.876048,14995,0.7516666650772095
1575480721.296111,15020,0.7450000047683716
1575480741.003368,15030,0.7316666841506958
1575480758.079296,15040,0.7416666746139526
1575480776.184987,15050,0.7483333349227905
1575480793.866253,15060,0.7649999856948853
1575480829.687411,15080,0.7950000166893005
1575480837.131149,15085,0.7883333563804626
1575480866.081505,15100,0.7900000214576721
1575480923.329896,15130,0.8133333325386047
1575480943.626198,15140,0.8166666626930237
1575480974.234248,15155,0.8083333373069763
1575480982.438989,15160,0.8199999928474426
1575481000.065879,15170,0.8066666722297668
1575481046.71017,15195,0.7900000214576721
1575481067.392812,15205,0.7900000214576721
1575481076.120632,15210,0.7833333611488342
1575481084.569948,15215,0.7900000214576721
1575481162.68936,15255,0.7599999904632568
1575481312.569527,15330,0.7183333039283752
