,arrived,departed,reward,round,steps,time
0,0.0,14.0,0.0,0.0,1600.0,2019-12-04 09:13:55.143374
1,1.0,14.0,1.0,0.0,1600.0,2019-12-04 09:14:10.437317
2,2.0,14.0,1.0,0.0,1600.0,2019-12-04 09:14:23.580788
3,3.0,14.0,1.0,0.0,1600.0,2019-12-04 09:14:36.604100
4,3.0,14.0,0.0,0.0,1600.0,2019-12-04 09:14:49.623993
5,5.0,14.0,2.0,0.0,1600.0,2019-12-04 09:15:00.998677
6,5.0,14.0,0.0,0.0,1600.0,2019-12-04 09:15:15.649165
7,6.0,14.0,1.0,0.0,1600.0,2019-12-04 09:15:28.629579
8,6.0,14.0,0.0,0.0,1600.0,2019-12-04 09:15:41.740593
9,7.0,14.0,1.0,0.0,1600.0,2019-12-04 09:15:57.161118
10,7.0,14.0,0.0,0.0,1600.0,2019-12-04 09:16:11.659165
11,7.0,14.0,0.0,0.0,1600.0,2019-12-04 09:16:25.779592
12,9.0,14.0,2.0,0.0,1600.0,2019-12-04 09:16:39.519535
13,10.0,14.0,1.0,0.0,1600.0,2019-12-04 09:16:54.328412
14,10.0,14.0,0.0,0.0,1600.0,2019-12-04 09:17:07.775307
15,11.0,14.0,1.0,0.0,1600.0,2019-12-04 09:17:22.535634
16,12.0,14.0,1.0,0.0,1600.0,2019-12-04 09:17:38.070712
17,12.0,14.0,0.0,0.0,1600.0,2019-12-04 09:17:53.276453
18,12.0,14.0,0.0,0.0,1600.0,2019-12-04 09:18:10.391109
19,12.0,14.0,0.0,0.0,1600.0,2019-12-04 09:18:23.541164
20,0.0,14.0,0.0,1.0,1600.0,2019-12-04 09:18:40.075386
21,2.0,14.0,2.0,1.0,1600.0,2019-12-04 09:18:55.989359
22,3.0,14.0,1.0,1.0,1600.0,2019-12-04 09:19:09.309305
23,3.0,14.0,0.0,1.0,1600.0,2019-12-04 09:19:21.764019
24,3.0,14.0,0.0,1.0,1600.0,2019-12-04 09:19:34.949050
25,4.0,14.0,1.0,1.0,1600.0,2019-12-04 09:19:47.340110
26,5.0,14.0,1.0,1.0,1600.0,2019-12-04 09:20:00.858209
27,5.0,14.0,0.0,1.0,1600.0,2019-12-04 09:20:13.687680
28,5.0,14.0,0.0,1.0,1600.0,2019-12-04 09:20:28.326050
29,5.0,14.0,0.0,1.0,1600.0,2019-12-04 09:20:43.425826
30,5.0,14.0,0.0,1.0,1600.0,2019-12-04 09:20:58.543730
31,5.0,14.0,0.0,1.0,1600.0,2019-12-04 09:21:14.027501
32,7.0,14.0,2.0,1.0,1600.0,2019-12-04 09:21:30.026923
33,8.0,14.0,1.0,1.0,1600.0,2019-12-04 09:21:46.361596
34,8.0,14.0,0.0,1.0,1600.0,2019-12-04 09:21:59.903545
35,10.0,14.0,2.0,1.0,1600.0,2019-12-04 09:22:13.110375
36,10.0,14.0,0.0,1.0,1600.0,2019-12-04 09:22:26.900514
37,10.0,14.0,0.0,1.0,1600.0,2019-12-04 09:22:40.530194
38,10.0,14.0,0.0,1.0,1600.0,2019-12-04 09:22:56.575633
39,11.0,14.0,1.0,1.0,1600.0,2019-12-04 09:23:09.248419
40,0.0,14.0,0.0,2.0,1600.0,2019-12-04 09:23:25.183275
41,2.0,14.0,2.0,2.0,1600.0,2019-12-04 09:23:40.393449
42,2.0,14.0,0.0,2.0,1600.0,2019-12-04 09:23:55.335379
43,4.0,14.0,2.0,2.0,1600.0,2019-12-04 09:24:06.876067
44,5.0,14.0,1.0,2.0,1600.0,2019-12-04 09:24:20.790179
45,5.0,14.0,0.0,2.0,1600.0,2019-12-04 09:24:33.400286
46,7.0,14.0,2.0,2.0,1600.0,2019-12-04 09:24:45.694421
47,7.0,14.0,0.0,2.0,1600.0,2019-12-04 09:24:58.386315
48,8.0,14.0,1.0,2.0,1600.0,2019-12-04 09:25:13.127258
49,9.0,14.0,1.0,2.0,1600.0,2019-12-04 09:25:28.301244
50,10.0,14.0,1.0,2.0,1600.0,2019-12-04 09:25:43.125292
51,11.0,14.0,1.0,2.0,1600.0,2019-12-04 09:25:57.183270
52,13.0,14.0,2.0,2.0,1600.0,2019-12-04 09:26:11.554181
53,13.0,14.0,0.0,2.0,1600.0,2019-12-04 09:26:26.766812
54,16.0,14.0,3.0,2.0,1600.0,2019-12-04 09:26:40.411255
55,19.0,14.0,3.0,2.0,1600.0,2019-12-04 09:26:54.339201
56,19.0,14.0,0.0,2.0,1600.0,2019-12-04 09:27:10.163410
57,19.0,14.0,0.0,2.0,1600.0,2019-12-04 09:27:24.755808
58,20.0,14.0,1.0,2.0,1600.0,2019-12-04 09:27:40.608322
59,20.0,14.0,0.0,2.0,1600.0,2019-12-04 09:27:53.117651
60,1.0,14.0,1.0,3.0,1600.0,2019-12-04 09:28:07.830964
61,3.0,14.0,2.0,3.0,1600.0,2019-12-04 09:28:24.469648
62,4.0,14.0,1.0,3.0,1600.0,2019-12-04 09:28:41.342768
63,4.0,14.0,0.0,3.0,1600.0,2019-12-04 09:28:52.797684
64,5.0,14.0,1.0,3.0,1600.0,2019-12-04 09:29:05.224307
65,10.0,14.0,5.0,3.0,1600.0,2019-12-04 09:29:17.985178
66,13.0,14.0,3.0,3.0,1600.0,2019-12-04 09:29:32.574668
67,14.0,14.0,1.0,3.0,1600.0,2019-12-04 09:29:47.131366
68,15.0,14.0,1.0,3.0,1600.0,2019-12-04 09:30:02.428934
69,16.0,14.0,1.0,3.0,1600.0,2019-12-04 09:30:18.941485
70,18.0,14.0,2.0,3.0,1600.0,2019-12-04 09:30:33.319985
71,18.0,14.0,0.0,3.0,1600.0,2019-12-04 09:30:47.650410
72,20.0,14.0,2.0,3.0,1600.0,2019-12-04 09:31:02.546406
73,25.0,14.0,5.0,3.0,1600.0,2019-12-04 09:31:17.217295
74,26.0,14.0,1.0,3.0,1600.0,2019-12-04 09:31:31.528133
75,27.0,14.0,1.0,3.0,1600.0,2019-12-04 09:31:45.495488
76,29.0,14.0,2.0,3.0,1600.0,2019-12-04 09:32:00.282073
77,31.0,14.0,2.0,3.0,1600.0,2019-12-04 09:32:15.624433
78,31.0,14.0,0.0,3.0,1600.0,2019-12-04 09:32:31.702023
79,31.0,14.0,0.0,3.0,1600.0,2019-12-04 09:32:44.140321
80,2.0,14.0,2.0,4.0,1600.0,2019-12-04 09:32:58.420553
81,9.0,14.0,7.0,4.0,1600.0,2019-12-04 09:33:14.297514
82,10.0,14.0,1.0,4.0,1600.0,2019-12-04 09:33:28.072478
83,11.0,14.0,1.0,4.0,1600.0,2019-12-04 09:33:39.887294
84,11.0,14.0,0.0,4.0,1600.0,2019-12-04 09:33:52.268940
85,13.0,14.0,2.0,4.0,1600.0,2019-12-04 09:34:03.976089
86,17.0,14.0,4.0,4.0,1600.0,2019-12-04 09:34:17.253206
87,19.0,14.0,2.0,4.0,1600.0,2019-12-04 09:34:31.054368
88,22.0,14.0,3.0,4.0,1600.0,2019-12-04 09:34:44.782125
89,24.0,14.0,2.0,4.0,1600.0,2019-12-04 09:35:00.973851
90,26.0,14.0,2.0,4.0,1600.0,2019-12-04 09:35:15.586686
91,27.0,14.0,1.0,4.0,1600.0,2019-12-04 09:35:30.195484
92,30.0,14.0,3.0,4.0,1600.0,2019-12-04 09:35:44.662902
93,34.0,14.0,4.0,4.0,1600.0,2019-12-04 09:35:58.518278
94,35.0,14.0,1.0,4.0,1600.0,2019-12-04 09:36:12.421879
95,37.0,14.0,2.0,4.0,1600.0,2019-12-04 09:36:27.221795
96,40.0,14.0,3.0,4.0,1600.0,2019-12-04 09:36:41.583760
97,40.0,14.0,0.0,4.0,1600.0,2019-12-04 09:36:53.768467
98,42.0,14.0,2.0,4.0,1600.0,2019-12-04 09:37:09.889158
99,43.0,14.0,1.0,4.0,1600.0,2019-12-04 09:37:22.002393
100,5.0,14.0,5.0,5.0,1600.0,2019-12-04 09:37:36.995442
101,7.0,14.0,2.0,5.0,1600.0,2019-12-04 09:37:52.525295
102,9.0,14.0,2.0,5.0,1600.0,2019-12-04 09:38:06.014117
103,11.0,14.0,2.0,5.0,1600.0,2019-12-04 09:38:18.392299
104,12.0,14.0,1.0,5.0,1600.0,2019-12-04 09:38:31.505779
105,13.0,14.0,1.0,5.0,1600.0,2019-12-04 09:38:44.797111
106,17.0,14.0,4.0,5.0,1600.0,2019-12-04 09:38:59.280088
107,17.0,14.0,0.0,5.0,1600.0,2019-12-04 09:39:12.556009
108,22.0,14.0,5.0,5.0,1600.0,2019-12-04 09:39:27.527534
109,25.0,14.0,3.0,5.0,1600.0,2019-12-04 09:39:43.139708
110,27.0,14.0,2.0,5.0,1600.0,2019-12-04 09:39:59.766757
111,31.0,14.0,4.0,5.0,1600.0,2019-12-04 09:40:15.172766
112,33.0,14.0,2.0,5.0,1600.0,2019-12-04 09:40:28.540304
113,35.0,14.0,2.0,5.0,1600.0,2019-12-04 09:40:42.933984
114,38.0,14.0,3.0,5.0,1600.0,2019-12-04 09:40:55.527113
115,43.0,14.0,5.0,5.0,1600.0,2019-12-04 09:41:08.688977
116,49.0,14.0,6.0,5.0,1600.0,2019-12-04 09:41:22.595787
117,52.0,14.0,3.0,5.0,1600.0,2019-12-04 09:41:36.862609
118,53.0,14.0,1.0,5.0,1600.0,2019-12-04 09:41:52.808752
119,56.0,14.0,3.0,5.0,1600.0,2019-12-04 09:42:05.572236
120,2.0,14.0,2.0,6.0,1600.0,2019-12-04 09:42:21.419178
121,7.0,14.0,5.0,6.0,1600.0,2019-12-04 09:42:35.057543
122,8.0,14.0,1.0,6.0,1600.0,2019-12-04 09:42:48.856714
123,14.0,14.0,6.0,6.0,1600.0,2019-12-04 09:43:00.234566
124,17.0,14.0,3.0,6.0,1600.0,2019-12-04 09:43:13.441978
125,24.0,14.0,7.0,6.0,1600.0,2019-12-04 09:43:24.247057
126,27.0,14.0,3.0,6.0,1600.0,2019-12-04 09:43:37.193850
127,27.0,14.0,0.0,6.0,1600.0,2019-12-04 09:43:51.230732
128,28.0,14.0,1.0,6.0,1600.0,2019-12-04 09:44:05.111040
129,33.0,14.0,5.0,6.0,1600.0,2019-12-04 09:44:20.402430
130,36.0,14.0,3.0,6.0,1600.0,2019-12-04 09:44:34.820450
131,39.0,14.0,3.0,6.0,1600.0,2019-12-04 09:44:48.765323
132,42.0,14.0,3.0,6.0,1600.0,2019-12-04 09:45:02.200584
133,48.0,14.0,6.0,6.0,1600.0,2019-12-04 09:45:15.160128
134,50.0,14.0,2.0,6.0,1600.0,2019-12-04 09:45:27.970729
135,56.0,14.0,6.0,6.0,1600.0,2019-12-04 09:45:40.725536
136,61.0,14.0,5.0,6.0,1600.0,2019-12-04 09:45:54.128926
137,64.0,14.0,3.0,6.0,1600.0,2019-12-04 09:46:08.191241
138,64.0,14.0,0.0,6.0,1600.0,2019-12-04 09:46:23.750129
139,67.0,14.0,3.0,6.0,1600.0,2019-12-04 09:46:36.283953
140,9.0,14.0,9.0,7.0,1600.0,2019-12-04 09:46:50.955037
141,14.0,14.0,5.0,7.0,1600.0,2019-12-04 09:47:04.188558
142,15.0,14.0,1.0,7.0,1600.0,2019-12-04 09:47:17.596828
143,21.0,14.0,6.0,7.0,1600.0,2019-12-04 09:47:28.935832
144,23.0,14.0,2.0,7.0,1600.0,2019-12-04 09:47:42.239019
145,25.0,14.0,2.0,7.0,1600.0,2019-12-04 09:47:53.221582
146,33.0,14.0,8.0,7.0,1600.0,2019-12-04 09:48:05.193111
147,36.0,14.0,3.0,7.0,1600.0,2019-12-04 09:48:16.919839
148,41.0,14.0,5.0,7.0,1600.0,2019-12-04 09:48:29.110245
149,45.0,14.0,4.0,7.0,1600.0,2019-12-04 09:48:44.062683
150,51.0,14.0,6.0,7.0,1600.0,2019-12-04 09:48:57.389733
151,58.0,14.0,7.0,7.0,1600.0,2019-12-04 09:49:11.030413
152,61.0,14.0,3.0,7.0,1600.0,2019-12-04 09:49:24.336806
153,64.0,14.0,3.0,7.0,1600.0,2019-12-04 09:49:37.915675
154,71.0,14.0,7.0,7.0,1600.0,2019-12-04 09:49:49.526395
155,75.0,14.0,4.0,7.0,1600.0,2019-12-04 09:50:02.036632
156,78.0,14.0,3.0,7.0,1600.0,2019-12-04 09:50:14.577123
157,86.0,14.0,8.0,7.0,1600.0,2019-12-04 09:50:27.374008
158,90.0,14.0,4.0,7.0,1600.0,2019-12-04 09:50:42.450509
159,93.0,14.0,3.0,7.0,1600.0,2019-12-04 09:50:54.558351
160,3.0,14.0,3.0,8.0,1600.0,2019-12-04 09:51:08.695924
161,6.0,14.0,3.0,8.0,1600.0,2019-12-04 09:51:22.649587
162,15.0,14.0,9.0,8.0,1600.0,2019-12-04 09:51:36.731181
163,19.0,14.0,4.0,8.0,1600.0,2019-12-04 09:51:48.013574
164,22.0,14.0,3.0,8.0,1600.0,2019-12-04 09:52:01.692813
165,30.0,14.0,8.0,8.0,1600.0,2019-12-04 09:52:13.248828
166,33.0,14.0,3.0,8.0,1600.0,2019-12-04 09:52:26.561701
167,38.0,14.0,5.0,8.0,1600.0,2019-12-04 09:52:39.402552
168,47.0,14.0,9.0,8.0,1600.0,2019-12-04 09:52:52.726050
169,52.0,14.0,5.0,8.0,1600.0,2019-12-04 09:53:06.595779
170,58.0,14.0,6.0,8.0,1600.0,2019-12-04 09:53:21.225292
171,60.0,14.0,2.0,8.0,1600.0,2019-12-04 09:53:33.733252
172,67.0,14.0,7.0,8.0,1600.0,2019-12-04 09:53:47.725556
173,75.0,14.0,8.0,8.0,1600.0,2019-12-04 09:54:00.762133
174,80.0,14.0,5.0,8.0,1600.0,2019-12-04 09:54:13.545919
175,82.0,14.0,2.0,8.0,1600.0,2019-12-04 09:54:27.393224
176,89.0,14.0,7.0,8.0,1600.0,2019-12-04 09:54:41.377466
177,92.0,14.0,3.0,8.0,1600.0,2019-12-04 09:54:54.455305
178,93.0,14.0,1.0,8.0,1600.0,2019-12-04 09:55:09.507264
179,98.0,14.0,5.0,8.0,1600.0,2019-12-04 09:55:20.342390
180,2.0,14.0,2.0,9.0,1600.0,2019-12-04 09:55:34.629134
181,10.0,14.0,8.0,9.0,1600.0,2019-12-04 09:55:48.708082
182,17.0,14.0,7.0,9.0,1600.0,2019-12-04 09:56:01.609565
183,25.0,14.0,8.0,9.0,1600.0,2019-12-04 09:56:12.383552
184,28.0,14.0,3.0,9.0,1600.0,2019-12-04 09:56:25.054565
185,35.0,14.0,7.0,9.0,1600.0,2019-12-04 09:56:36.263096
186,42.0,14.0,7.0,9.0,1600.0,2019-12-04 09:56:47.975605
187,48.0,14.0,6.0,9.0,1600.0,2019-12-04 09:56:59.795802
188,57.0,14.0,9.0,9.0,1600.0,2019-12-04 09:57:11.339786
189,60.0,14.0,3.0,9.0,1600.0,2019-12-04 09:57:25.134751
190,71.0,14.0,11.0,9.0,1600.0,2019-12-04 09:57:37.731515
191,76.0,14.0,5.0,9.0,1600.0,2019-12-04 09:57:49.761217
192,82.0,14.0,6.0,9.0,1600.0,2019-12-04 09:58:02.686226
193,87.0,14.0,5.0,9.0,1600.0,2019-12-04 09:58:15.125197
194,94.0,14.0,7.0,9.0,1600.0,2019-12-04 09:58:25.863372
195,103.0,14.0,9.0,9.0,1600.0,2019-12-04 09:58:37.354910
196,109.0,14.0,6.0,9.0,1600.0,2019-12-04 09:58:48.773077
197,116.0,14.0,7.0,9.0,1600.0,2019-12-04 09:59:00.951574
198,123.0,14.0,7.0,9.0,1600.0,2019-12-04 09:59:15.571265
199,131.0,14.0,8.0,9.0,1600.0,2019-12-04 09:59:25.616035
200,6.0,14.0,6.0,10.0,1600.0,2019-12-04 09:59:40.167273
201,12.0,14.0,6.0,10.0,1600.0,2019-12-04 09:59:53.691012
202,15.0,14.0,3.0,10.0,1600.0,2019-12-04 10:00:06.320588
203,19.0,14.0,4.0,10.0,1600.0,2019-12-04 10:00:17.543481
204,23.0,14.0,4.0,10.0,1600.0,2019-12-04 10:00:30.953217
205,29.0,14.0,6.0,10.0,1600.0,2019-12-04 10:00:41.606271
206,39.0,14.0,10.0,10.0,1600.0,2019-12-04 10:00:53.589387
207,41.0,14.0,2.0,10.0,1600.0,2019-12-04 10:01:06.517939
208,44.0,14.0,3.0,10.0,1600.0,2019-12-04 10:01:20.357399
209,47.0,14.0,3.0,10.0,1600.0,2019-12-04 10:01:35.856924
210,51.0,14.0,4.0,10.0,1600.0,2019-12-04 10:01:52.763567
211,56.0,14.0,5.0,10.0,1600.0,2019-12-04 10:02:09.244517
212,63.0,14.0,7.0,10.0,1600.0,2019-12-04 10:02:25.524020
213,70.0,14.0,7.0,10.0,1600.0,2019-12-04 10:02:39.549092
214,76.0,14.0,6.0,10.0,1600.0,2019-12-04 10:02:52.317262
215,82.0,14.0,6.0,10.0,1600.0,2019-12-04 10:03:04.493173
216,88.0,14.0,6.0,10.0,1600.0,2019-12-04 10:03:17.524702
217,90.0,14.0,2.0,10.0,1600.0,2019-12-04 10:03:29.659270
218,93.0,14.0,3.0,10.0,1600.0,2019-12-04 10:03:43.862884
219,96.0,14.0,3.0,10.0,1600.0,2019-12-04 10:03:55.811393
220,1.0,14.0,1.0,11.0,1600.0,2019-12-04 10:04:09.456255
221,12.0,14.0,11.0,11.0,1600.0,2019-12-04 10:04:21.018482
222,15.0,14.0,3.0,11.0,1600.0,2019-12-04 10:04:33.688627
223,19.0,14.0,4.0,11.0,1600.0,2019-12-04 10:04:44.282845
224,24.0,14.0,5.0,11.0,1600.0,2019-12-04 10:04:56.701690
225,30.0,14.0,6.0,11.0,1600.0,2019-12-04 10:05:07.452135
226,40.0,14.0,10.0,11.0,1600.0,2019-12-04 10:05:18.037137
227,45.0,14.0,5.0,11.0,1600.0,2019-12-04 10:05:29.735719
228,51.0,14.0,6.0,11.0,1600.0,2019-12-04 10:05:42.052562
229,56.0,14.0,5.0,11.0,1600.0,2019-12-04 10:05:55.030090
230,62.0,14.0,6.0,11.0,1600.0,2019-12-04 10:06:07.888607
231,71.0,14.0,9.0,11.0,1600.0,2019-12-04 10:06:20.247518
232,76.0,14.0,5.0,11.0,1600.0,2019-12-04 10:06:32.809328
233,83.0,14.0,7.0,11.0,1600.0,2019-12-04 10:06:45.219085
234,95.0,14.0,12.0,11.0,1600.0,2019-12-04 10:06:55.645243
235,107.0,14.0,12.0,11.0,1600.0,2019-12-04 10:07:07.214043
236,113.0,14.0,6.0,11.0,1600.0,2019-12-04 10:07:19.179067
237,115.0,14.0,2.0,11.0,1600.0,2019-12-04 10:07:31.828509
238,118.0,14.0,3.0,11.0,1600.0,2019-12-04 10:07:46.057893
239,125.0,14.0,7.0,11.0,1600.0,2019-12-04 10:07:55.975437
240,2.0,14.0,2.0,12.0,1600.0,2019-12-04 10:08:09.712253
241,11.0,14.0,9.0,12.0,1600.0,2019-12-04 10:08:20.600115
242,20.0,14.0,9.0,12.0,1600.0,2019-12-04 10:08:32.755189
243,30.0,14.0,10.0,12.0,1600.0,2019-12-04 10:08:42.471319
244,39.0,14.0,9.0,12.0,1600.0,2019-12-04 10:08:54.634629
245,47.0,14.0,8.0,12.0,1600.0,2019-12-04 10:09:04.564984
246,57.0,14.0,10.0,12.0,1600.0,2019-12-04 10:09:16.237826
247,59.0,14.0,2.0,12.0,1600.0,2019-12-04 10:09:27.938268
248,61.0,14.0,2.0,12.0,1600.0,2019-12-04 10:09:39.970742
249,67.0,14.0,6.0,12.0,1600.0,2019-12-04 10:09:52.977720
250,73.0,14.0,6.0,12.0,1600.0,2019-12-04 10:10:05.164907
251,77.0,14.0,4.0,12.0,1600.0,2019-12-04 10:10:17.466224
252,84.0,14.0,7.0,12.0,1600.0,2019-12-04 10:10:30.405062
253,91.0,14.0,7.0,12.0,1600.0,2019-12-04 10:10:42.758637
254,99.0,14.0,8.0,12.0,1600.0,2019-12-04 10:10:53.872311
255,113.0,14.0,14.0,12.0,1161.0,2019-12-04 10:11:04.782948
256,122.0,14.0,9.0,12.0,1600.0,2019-12-04 10:11:16.572065
257,127.0,14.0,5.0,12.0,1600.0,2019-12-04 10:11:28.341576
258,133.0,14.0,6.0,12.0,1600.0,2019-12-04 10:11:42.389192
259,140.0,14.0,7.0,12.0,1600.0,2019-12-04 10:11:51.983735
260,11.0,14.0,11.0,13.0,1600.0,2019-12-04 10:12:06.127638
261,23.0,14.0,12.0,13.0,1600.0,2019-12-04 10:12:17.930372
262,29.0,14.0,6.0,13.0,1600.0,2019-12-04 10:12:30.661864
263,35.0,14.0,6.0,13.0,1600.0,2019-12-04 10:12:41.005791
264,36.0,14.0,1.0,13.0,1600.0,2019-12-04 10:12:54.162259
265,42.0,14.0,6.0,13.0,1600.0,2019-12-04 10:13:04.943123
266,53.0,14.0,11.0,13.0,1600.0,2019-12-04 10:13:16.966495
267,57.0,14.0,4.0,13.0,1600.0,2019-12-04 10:13:28.814668
268,62.0,14.0,5.0,13.0,1600.0,2019-12-04 10:13:40.041843
269,70.0,14.0,8.0,13.0,1600.0,2019-12-04 10:13:52.924699
270,79.0,14.0,9.0,13.0,1600.0,2019-12-04 10:14:06.845684
271,82.0,14.0,3.0,13.0,1600.0,2019-12-04 10:14:19.310658
272,92.0,14.0,10.0,13.0,1600.0,2019-12-04 10:14:31.599029
273,102.0,14.0,10.0,13.0,1600.0,2019-12-04 10:14:43.643242
274,111.0,14.0,9.0,13.0,1600.0,2019-12-04 10:14:55.837079
275,115.0,14.0,4.0,13.0,1600.0,2019-12-04 10:15:08.343709
276,128.0,14.0,13.0,13.0,1600.0,2019-12-04 10:15:19.534439
277,131.0,14.0,3.0,13.0,1600.0,2019-12-04 10:15:31.686902
278,135.0,14.0,4.0,13.0,1600.0,2019-12-04 10:15:44.914520
279,140.0,14.0,5.0,13.0,1600.0,2019-12-04 10:15:55.257248
280,5.0,14.0,5.0,14.0,1600.0,2019-12-04 10:16:09.645365
281,18.0,14.0,13.0,14.0,1600.0,2019-12-04 10:16:21.658580
282,23.0,14.0,5.0,14.0,1600.0,2019-12-04 10:16:34.778785
283,30.0,14.0,7.0,14.0,1600.0,2019-12-04 10:16:45.542867
284,33.0,14.0,3.0,14.0,1600.0,2019-12-04 10:16:57.328286
285,40.0,14.0,7.0,14.0,1600.0,2019-12-04 10:17:07.559082
286,50.0,14.0,10.0,14.0,1600.0,2019-12-04 10:17:19.714947
287,57.0,14.0,7.0,14.0,1600.0,2019-12-04 10:17:32.685208
288,59.0,14.0,2.0,14.0,1600.0,2019-12-04 10:17:45.244011
289,64.0,14.0,5.0,14.0,1600.0,2019-12-04 10:17:58.231378
290,74.0,14.0,10.0,14.0,1600.0,2019-12-04 10:18:12.089344
291,78.0,14.0,4.0,14.0,1600.0,2019-12-04 10:18:24.749428
292,86.0,14.0,8.0,14.0,1600.0,2019-12-04 10:18:37.048868
293,94.0,14.0,8.0,14.0,1600.0,2019-12-04 10:18:50.796049
294,103.0,14.0,9.0,14.0,1600.0,2019-12-04 10:19:01.235354
295,117.0,14.0,14.0,14.0,1386.0,2019-12-04 10:19:12.213570
296,121.0,14.0,4.0,14.0,1600.0,2019-12-04 10:19:24.379832
297,125.0,14.0,4.0,14.0,1600.0,2019-12-04 10:19:37.220918
298,128.0,14.0,3.0,14.0,1600.0,2019-12-04 10:19:51.598151
299,134.0,14.0,6.0,14.0,1600.0,2019-12-04 10:20:02.693895
300,3.0,14.0,3.0,15.0,1600.0,2019-12-04 10:20:16.570276
301,15.0,14.0,12.0,15.0,1600.0,2019-12-04 10:20:29.014299
302,21.0,14.0,6.0,15.0,1600.0,2019-12-04 10:20:41.711032
303,26.0,14.0,5.0,15.0,1600.0,2019-12-04 10:20:53.057098
304,27.0,14.0,1.0,15.0,1600.0,2019-12-04 10:21:05.824532
305,37.0,14.0,10.0,15.0,1600.0,2019-12-04 10:21:15.629638
306,47.0,14.0,10.0,15.0,1600.0,2019-12-04 10:21:26.789830
307,53.0,14.0,6.0,15.0,1600.0,2019-12-04 10:21:38.631542
308,60.0,14.0,7.0,15.0,1600.0,2019-12-04 10:21:49.618888
309,65.0,14.0,5.0,15.0,1600.0,2019-12-04 10:22:02.782810
310,73.0,14.0,8.0,15.0,1600.0,2019-12-04 10:22:14.843150
311,77.0,14.0,4.0,15.0,1600.0,2019-12-04 10:22:27.322417
312,84.0,14.0,7.0,15.0,1600.0,2019-12-04 10:22:40.044661
313,95.0,14.0,11.0,15.0,1600.0,2019-12-04 10:22:52.040795
314,99.0,14.0,4.0,15.0,1600.0,2019-12-04 10:23:05.170937
315,108.0,14.0,9.0,15.0,1600.0,2019-12-04 10:23:16.933734
316,117.0,14.0,9.0,15.0,1600.0,2019-12-04 10:23:28.511455
317,123.0,14.0,6.0,15.0,1600.0,2019-12-04 10:23:41.022413
318,126.0,14.0,3.0,15.0,1600.0,2019-12-04 10:23:55.937047
319,132.0,14.0,6.0,15.0,1600.0,2019-12-04 10:24:06.690363
320,7.0,14.0,7.0,16.0,1600.0,2019-12-04 10:24:19.558562
321,18.0,14.0,11.0,16.0,1600.0,2019-12-04 10:24:30.999324
322,21.0,14.0,3.0,16.0,1600.0,2019-12-04 10:24:43.440315
323,29.0,14.0,8.0,16.0,1600.0,2019-12-04 10:24:53.015440
324,31.0,14.0,2.0,16.0,1600.0,2019-12-04 10:25:04.766217
325,36.0,14.0,5.0,16.0,1600.0,2019-12-04 10:25:15.377780
326,46.0,14.0,10.0,16.0,1600.0,2019-12-04 10:25:26.582856
327,48.0,14.0,2.0,16.0,1600.0,2019-12-04 10:25:38.956875
328,55.0,14.0,7.0,16.0,1600.0,2019-12-04 10:25:49.875974
329,62.0,14.0,7.0,16.0,1600.0,2019-12-04 10:26:02.670040
330,67.0,14.0,5.0,16.0,1600.0,2019-12-04 10:26:16.398584
331,76.0,14.0,9.0,16.0,1600.0,2019-12-04 10:26:28.754276
332,86.0,14.0,10.0,16.0,1600.0,2019-12-04 10:26:40.511294
333,96.0,14.0,10.0,16.0,1600.0,2019-12-04 10:26:52.613020
334,99.0,14.0,3.0,16.0,1600.0,2019-12-04 10:27:04.435858
335,108.0,14.0,9.0,16.0,1600.0,2019-12-04 10:27:16.222943
336,116.0,14.0,8.0,16.0,1600.0,2019-12-04 10:27:27.976817
337,122.0,14.0,6.0,16.0,1600.0,2019-12-04 10:27:40.479623
338,126.0,14.0,4.0,16.0,1600.0,2019-12-04 10:27:55.130682
339,134.0,14.0,8.0,16.0,1600.0,2019-12-04 10:28:04.858803
340,7.0,14.0,7.0,17.0,1600.0,2019-12-04 10:28:18.811625
341,19.0,14.0,12.0,17.0,1600.0,2019-12-04 10:28:30.577541
342,28.0,14.0,9.0,17.0,1600.0,2019-12-04 10:28:42.622330
343,36.0,14.0,8.0,17.0,1600.0,2019-12-04 10:28:52.999912
344,42.0,14.0,6.0,17.0,1600.0,2019-12-04 10:29:05.029606
345,49.0,14.0,7.0,17.0,1600.0,2019-12-04 10:29:14.991434
346,61.0,14.0,12.0,17.0,1600.0,2019-12-04 10:29:26.688319
347,67.0,14.0,6.0,17.0,1600.0,2019-12-04 10:29:39.071870
348,73.0,14.0,6.0,17.0,1600.0,2019-12-04 10:29:50.909536
349,81.0,14.0,8.0,17.0,1600.0,2019-12-04 10:30:04.176715
350,88.0,14.0,7.0,17.0,1600.0,2019-12-04 10:30:16.789731
351,92.0,14.0,4.0,17.0,1600.0,2019-12-04 10:30:29.300405
352,102.0,14.0,10.0,17.0,1600.0,2019-12-04 10:30:41.148668
353,106.0,14.0,4.0,17.0,1600.0,2019-12-04 10:30:53.307381
354,113.0,14.0,7.0,17.0,1600.0,2019-12-04 10:31:04.880213
355,123.0,14.0,10.0,17.0,1600.0,2019-12-04 10:31:16.287543
356,133.0,14.0,10.0,17.0,1600.0,2019-12-04 10:31:27.895958
357,143.0,14.0,10.0,17.0,1600.0,2019-12-04 10:31:39.099077
