,arrived,departed,reward,round,steps,time
808,54.0,14.0,4.0,40.0,1600.0,2019-12-06 16:38:52.425277
809,59.0,14.0,5.0,40.0,1600.0,2019-12-06 16:39:11.764974
810,67.0,14.0,8.0,40.0,1600.0,2019-12-06 16:39:28.979183
811,69.0,14.0,2.0,40.0,1600.0,2019-12-06 16:39:49.954374
812,77.0,14.0,8.0,40.0,1600.0,2019-12-06 16:40:05.996505
813,83.0,14.0,6.0,40.0,1600.0,2019-12-06 16:40:29.837213
814,88.0,14.0,5.0,40.0,1600.0,2019-12-06 16:40:51.036540
815,96.0,14.0,8.0,40.0,1600.0,2019-12-06 16:41:05.329983
816,105.0,14.0,9.0,40.0,1600.0,2019-12-06 16:41:20.698555
817,112.0,14.0,7.0,40.0,1600.0,2019-12-06 16:41:38.122747
818,113.0,14.0,1.0,40.0,1600.0,2019-12-06 16:41:59.502629
819,119.0,14.0,6.0,40.0,1600.0,2019-12-06 16:42:16.138454
820,2.0,14.0,2.0,41.0,1600.0,2019-12-06 16:42:41.796531
821,5.0,14.0,3.0,41.0,1600.0,2019-12-06 16:42:57.885462
822,9.0,14.0,4.0,41.0,1600.0,2019-12-06 16:43:17.430628
823,12.0,14.0,3.0,41.0,1600.0,2019-12-06 16:43:36.700269
824,15.0,14.0,3.0,41.0,1600.0,2019-12-06 16:43:52.948447
825,21.0,14.0,6.0,41.0,1600.0,2019-12-06 16:44:07.766477
826,26.0,14.0,5.0,41.0,1600.0,2019-12-06 16:44:28.051327
827,26.0,14.0,0.0,41.0,1600.0,2019-12-06 16:44:46.055042
828,27.0,14.0,1.0,41.0,1600.0,2019-12-06 16:45:07.762685
829,30.0,14.0,3.0,41.0,1600.0,2019-12-06 16:45:28.270981
830,35.0,14.0,5.0,41.0,1600.0,2019-12-06 16:45:43.618481
831,38.0,14.0,3.0,41.0,1600.0,2019-12-06 16:45:59.155407
832,44.0,14.0,6.0,41.0,1600.0,2019-12-06 16:46:17.397384
833,50.0,14.0,6.0,41.0,1600.0,2019-12-06 16:46:35.110826
834,56.0,14.0,6.0,41.0,1600.0,2019-12-06 16:46:51.213192
835,60.0,14.0,4.0,41.0,1600.0,2019-12-06 16:47:14.851935
836,70.0,14.0,10.0,41.0,1600.0,2019-12-06 16:47:31.725599
837,75.0,14.0,5.0,41.0,1600.0,2019-12-06 16:47:47.324279
838,76.0,14.0,1.0,41.0,1600.0,2019-12-06 16:48:16.543339
839,77.0,14.0,1.0,41.0,1600.0,2019-12-06 16:48:39.591444
840,3.0,14.0,3.0,42.0,1600.0,2019-12-06 16:49:01.676602
841,7.0,14.0,4.0,42.0,1600.0,2019-12-06 16:49:17.626398
842,13.0,14.0,6.0,42.0,1600.0,2019-12-06 16:49:39.019452
843,17.0,14.0,4.0,42.0,1600.0,2019-12-06 16:49:56.522689
844,22.0,14.0,5.0,42.0,1600.0,2019-12-06 16:50:14.790572
845,27.0,14.0,5.0,42.0,1600.0,2019-12-06 16:50:28.865129
846,35.0,14.0,8.0,42.0,1600.0,2019-12-06 16:50:44.916897
847,40.0,14.0,5.0,42.0,1600.0,2019-12-06 16:50:59.231581
848,46.0,14.0,6.0,42.0,1600.0,2019-12-06 16:51:13.347641
849,50.0,14.0,4.0,42.0,1600.0,2019-12-06 16:51:27.974181
850,56.0,14.0,6.0,42.0,1600.0,2019-12-06 16:51:45.535129
851,57.0,14.0,1.0,42.0,1600.0,2019-12-06 16:52:09.881098
852,64.0,14.0,7.0,42.0,1600.0,2019-12-06 16:52:27.194071
853,69.0,14.0,5.0,42.0,1600.0,2019-12-06 16:52:44.281441
854,76.0,14.0,7.0,42.0,1600.0,2019-12-06 16:52:58.942517
855,87.0,14.0,11.0,42.0,1600.0,2019-12-06 16:53:14.934769
856,94.0,14.0,7.0,42.0,1600.0,2019-12-06 16:53:30.181079
857,96.0,14.0,2.0,42.0,1600.0,2019-12-06 16:53:47.263452
858,98.0,14.0,2.0,42.0,1600.0,2019-12-06 16:54:15.426616
859,103.0,14.0,5.0,42.0,1600.0,2019-12-06 16:54:33.347076
860,4.0,14.0,4.0,43.0,1600.0,2019-12-06 16:54:53.221417
861,13.0,14.0,9.0,43.0,1600.0,2019-12-06 16:55:06.800553
862,18.0,14.0,5.0,43.0,1600.0,2019-12-06 16:55:28.614913
863,23.0,14.0,5.0,43.0,1600.0,2019-12-06 16:55:47.300258
864,32.0,14.0,9.0,43.0,1600.0,2019-12-06 16:56:02.943521
865,39.0,14.0,7.0,43.0,1600.0,2019-12-06 16:56:18.658104
866,45.0,14.0,6.0,43.0,1600.0,2019-12-06 16:56:34.629937
867,47.0,14.0,2.0,43.0,1600.0,2019-12-06 16:56:57.338859
868,51.0,14.0,4.0,43.0,1600.0,2019-12-06 16:57:15.337912
869,57.0,14.0,6.0,43.0,1600.0,2019-12-06 16:57:36.247799
870,64.0,14.0,7.0,43.0,1600.0,2019-12-06 16:57:52.639338
871,68.0,14.0,4.0,43.0,1600.0,2019-12-06 16:58:12.876627
872,78.0,14.0,10.0,43.0,1600.0,2019-12-06 16:58:27.935249
873,84.0,14.0,6.0,43.0,1600.0,2019-12-06 16:58:47.617011
874,91.0,14.0,7.0,43.0,1600.0,2019-12-06 16:59:07.056766
875,97.0,14.0,6.0,43.0,1600.0,2019-12-06 16:59:24.319544
876,106.0,14.0,9.0,43.0,1600.0,2019-12-06 16:59:44.692274
877,111.0,14.0,5.0,43.0,1600.0,2019-12-06 17:00:04.804247
878,114.0,14.0,3.0,43.0,1600.0,2019-12-06 17:00:23.178336
879,120.0,14.0,6.0,43.0,1600.0,2019-12-06 17:00:36.871266
880,4.0,14.0,4.0,44.0,1600.0,2019-12-06 17:00:58.759761
881,13.0,14.0,9.0,44.0,1600.0,2019-12-06 17:01:13.797036
882,23.0,14.0,10.0,44.0,1600.0,2019-12-06 17:01:30.175421
883,32.0,14.0,9.0,44.0,1600.0,2019-12-06 17:01:43.002155
884,36.0,14.0,4.0,44.0,1600.0,2019-12-06 17:02:00.629753
885,44.0,14.0,8.0,44.0,1600.0,2019-12-06 17:02:12.139197
886,53.0,14.0,9.0,44.0,1600.0,2019-12-06 17:02:29.247219
887,55.0,14.0,2.0,44.0,1600.0,2019-12-06 17:02:49.243570
888,61.0,14.0,6.0,44.0,1600.0,2019-12-06 17:03:02.237216
889,65.0,14.0,4.0,44.0,1600.0,2019-12-06 17:03:24.575026
890,75.0,14.0,10.0,44.0,1600.0,2019-12-06 17:03:41.734246
891,82.0,14.0,7.0,44.0,1600.0,2019-12-06 17:04:03.543332
892,88.0,14.0,6.0,44.0,1600.0,2019-12-06 17:04:24.895755
893,94.0,14.0,6.0,44.0,1600.0,2019-12-06 17:04:39.389708
894,104.0,14.0,10.0,44.0,1600.0,2019-12-06 17:04:54.306234
895,113.0,14.0,9.0,44.0,1600.0,2019-12-06 17:05:10.683670
896,123.0,14.0,10.0,44.0,1600.0,2019-12-06 17:05:28.562030
897,131.0,14.0,8.0,44.0,1600.0,2019-12-06 17:05:41.609112
898,134.0,14.0,3.0,44.0,1600.0,2019-12-06 17:05:56.826840
899,145.0,14.0,11.0,44.0,1600.0,2019-12-06 17:06:13.128483
900,3.0,14.0,3.0,45.0,1600.0,2019-12-06 17:06:35.829569
901,9.0,14.0,6.0,45.0,1600.0,2019-12-06 17:06:51.322976
902,13.0,14.0,4.0,45.0,1600.0,2019-12-06 17:07:13.138179
903,20.0,14.0,7.0,45.0,1600.0,2019-12-06 17:07:26.126725
904,22.0,14.0,2.0,45.0,1600.0,2019-12-06 17:07:44.013116
905,29.0,14.0,7.0,45.0,1600.0,2019-12-06 17:08:06.465929
906,38.0,14.0,9.0,45.0,1600.0,2019-12-06 17:08:28.141226
907,45.0,14.0,7.0,45.0,1600.0,2019-12-06 17:08:43.774001
908,53.0,14.0,8.0,45.0,1600.0,2019-12-06 17:09:06.095606
909,56.0,14.0,3.0,45.0,1600.0,2019-12-06 17:09:25.149074
910,65.0,14.0,9.0,45.0,1600.0,2019-12-06 17:09:42.285179
911,70.0,14.0,5.0,45.0,1600.0,2019-12-06 17:10:02.023676
912,79.0,14.0,9.0,45.0,1600.0,2019-12-06 17:10:20.770582
913,82.0,14.0,3.0,45.0,1600.0,2019-12-06 17:10:43.843344
914,86.0,14.0,4.0,45.0,1600.0,2019-12-06 17:11:02.559201
915,94.0,14.0,8.0,45.0,1600.0,2019-12-06 17:11:19.228422
916,105.0,14.0,11.0,45.0,1600.0,2019-12-06 17:11:34.143467
917,114.0,14.0,9.0,45.0,1600.0,2019-12-06 17:11:52.969424
918,117.0,14.0,3.0,45.0,1600.0,2019-12-06 17:12:12.182073
919,122.0,14.0,5.0,45.0,1600.0,2019-12-06 17:12:31.715219
920,4.0,14.0,4.0,46.0,1600.0,2019-12-06 17:12:49.412436
921,12.0,14.0,8.0,46.0,1600.0,2019-12-06 17:13:08.277150
922,20.0,14.0,8.0,46.0,1600.0,2019-12-06 17:13:24.945286
923,28.0,14.0,8.0,46.0,1600.0,2019-12-06 17:13:40.754832
924,35.0,14.0,7.0,46.0,1600.0,2019-12-06 17:13:59.218026
925,42.0,14.0,7.0,46.0,1600.0,2019-12-06 17:14:11.066579
926,51.0,14.0,9.0,46.0,1600.0,2019-12-06 17:14:26.695365
927,52.0,14.0,1.0,46.0,1600.0,2019-12-06 17:14:47.612898
928,56.0,14.0,4.0,46.0,1600.0,2019-12-06 17:15:11.168307
929,61.0,14.0,5.0,46.0,1600.0,2019-12-06 17:15:27.883528
930,68.0,14.0,7.0,46.0,1600.0,2019-12-06 17:15:47.011010
931,70.0,14.0,2.0,46.0,1600.0,2019-12-06 17:16:14.104336
932,75.0,14.0,5.0,46.0,1600.0,2019-12-06 17:16:36.202483
933,80.0,14.0,5.0,46.0,1600.0,2019-12-06 17:16:53.524101
934,89.0,14.0,9.0,46.0,1600.0,2019-12-06 17:17:07.423481
935,99.0,14.0,10.0,46.0,1600.0,2019-12-06 17:17:26.061053
936,104.0,14.0,5.0,46.0,1600.0,2019-12-06 17:17:48.505033
937,108.0,14.0,4.0,46.0,1600.0,2019-12-06 17:18:05.506712
938,109.0,14.0,1.0,46.0,1600.0,2019-12-06 17:18:29.632605
939,119.0,14.0,10.0,46.0,1600.0,2019-12-06 17:18:42.939872
940,2.0,14.0,2.0,47.0,1600.0,2019-12-06 17:19:08.080830
941,10.0,14.0,8.0,47.0,1600.0,2019-12-06 17:19:23.038069
942,16.0,14.0,6.0,47.0,1600.0,2019-12-06 17:19:43.325638
943,20.0,14.0,4.0,47.0,1600.0,2019-12-06 17:20:01.924940
944,22.0,14.0,2.0,47.0,1600.0,2019-12-06 17:20:22.146747
945,32.0,14.0,10.0,47.0,1600.0,2019-12-06 17:20:33.770098
946,41.0,14.0,9.0,47.0,1600.0,2019-12-06 17:20:46.662259
947,47.0,14.0,6.0,47.0,1600.0,2019-12-06 17:21:02.212601
948,53.0,14.0,6.0,47.0,1600.0,2019-12-06 17:21:15.321887
949,57.0,14.0,4.0,47.0,1600.0,2019-12-06 17:21:42.979101
950,66.0,14.0,9.0,47.0,1600.0,2019-12-06 17:21:57.611193
951,71.0,14.0,5.0,47.0,1600.0,2019-12-06 17:22:12.261858
952,80.0,14.0,9.0,47.0,1600.0,2019-12-06 17:22:32.607261
953,84.0,14.0,4.0,47.0,1600.0,2019-12-06 17:22:51.330785
954,88.0,14.0,4.0,47.0,1600.0,2019-12-06 17:23:14.216626
955,98.0,14.0,10.0,47.0,1600.0,2019-12-06 17:23:30.280021
956,111.0,14.0,13.0,47.0,1600.0,2019-12-06 17:23:43.148357
957,114.0,14.0,3.0,47.0,1600.0,2019-12-06 17:23:57.840981
958,119.0,14.0,5.0,47.0,1600.0,2019-12-06 17:24:16.843746
959,129.0,14.0,10.0,47.0,1600.0,2019-12-06 17:24:30.327633
960,7.0,14.0,7.0,48.0,1600.0,2019-12-06 17:24:51.338261
961,15.0,14.0,8.0,48.0,1600.0,2019-12-06 17:25:06.326426
962,25.0,14.0,10.0,48.0,1600.0,2019-12-06 17:25:23.308634
963,30.0,14.0,5.0,48.0,1600.0,2019-12-06 17:25:41.150004
964,34.0,14.0,4.0,48.0,1600.0,2019-12-06 17:25:59.414076
965,38.0,14.0,4.0,48.0,1600.0,2019-12-06 17:26:23.272578
966,47.0,14.0,9.0,48.0,1600.0,2019-12-06 17:26:39.801642
967,54.0,14.0,7.0,48.0,1600.0,2019-12-06 17:26:57.316957
968,63.0,14.0,9.0,48.0,1600.0,2019-12-06 17:27:10.395878
969,70.0,14.0,7.0,48.0,1600.0,2019-12-06 17:27:27.562628
970,79.0,14.0,9.0,48.0,1600.0,2019-12-06 17:27:43.407056
971,86.0,14.0,7.0,48.0,1600.0,2019-12-06 17:28:01.603935
972,92.0,14.0,6.0,48.0,1600.0,2019-12-06 17:28:24.265729
973,96.0,14.0,4.0,48.0,1600.0,2019-12-06 17:28:50.236120
974,101.0,14.0,5.0,48.0,1600.0,2019-12-06 17:29:10.133479
975,114.0,14.0,13.0,48.0,1600.0,2019-12-06 17:29:24.069099
976,120.0,14.0,6.0,48.0,1600.0,2019-12-06 17:29:41.889849
977,125.0,14.0,5.0,48.0,1600.0,2019-12-06 17:30:00.215993
978,129.0,14.0,4.0,48.0,1600.0,2019-12-06 17:30:21.100856
979,135.0,14.0,6.0,48.0,1600.0,2019-12-06 17:30:37.531834
980,2.0,14.0,2.0,49.0,1600.0,2019-12-06 17:30:58.678402
981,12.0,14.0,10.0,49.0,1600.0,2019-12-06 17:31:14.049449
982,19.0,14.0,7.0,49.0,1600.0,2019-12-06 17:31:28.019078
983,31.0,14.0,12.0,49.0,1600.0,2019-12-06 17:31:40.949567
984,36.0,14.0,5.0,49.0,1600.0,2019-12-06 17:31:59.325362
985,43.0,14.0,7.0,49.0,1600.0,2019-12-06 17:32:18.033636
986,53.0,14.0,10.0,49.0,1600.0,2019-12-06 17:32:34.525209
987,61.0,14.0,8.0,49.0,1600.0,2019-12-06 17:32:51.359098
988,66.0,14.0,5.0,49.0,1600.0,2019-12-06 17:33:05.008916
989,72.0,14.0,6.0,49.0,1600.0,2019-12-06 17:33:21.503367
990,80.0,14.0,8.0,49.0,1600.0,2019-12-06 17:33:38.164235
991,86.0,14.0,6.0,49.0,1600.0,2019-12-06 17:33:58.878748
992,93.0,14.0,7.0,49.0,1600.0,2019-12-06 17:34:13.204961
993,97.0,14.0,4.0,49.0,1600.0,2019-12-06 17:34:32.407097
994,108.0,14.0,11.0,49.0,1600.0,2019-12-06 17:34:46.860275
995,114.0,14.0,6.0,49.0,1600.0,2019-12-06 17:35:03.143604
996,120.0,14.0,6.0,49.0,1600.0,2019-12-06 17:35:21.623260
997,130.0,14.0,10.0,49.0,1600.0,2019-12-06 17:35:38.734534
998,134.0,14.0,4.0,49.0,1600.0,2019-12-06 17:35:53.256127
999,143.0,14.0,9.0,49.0,1600.0,2019-12-06 17:36:05.913238
1000,2.0,14.0,2.0,50.0,1600.0,2019-12-06 17:36:30.804894
1001,10.0,14.0,8.0,50.0,1600.0,2019-12-06 17:36:46.756545
1002,15.0,14.0,5.0,50.0,1600.0,2019-12-06 17:37:07.675045
1003,23.0,14.0,8.0,50.0,1600.0,2019-12-06 17:37:20.936501
1004,25.0,14.0,2.0,50.0,1600.0,2019-12-06 17:37:42.221662
1005,28.0,14.0,3.0,50.0,1600.0,2019-12-06 17:37:59.948945
1006,36.0,14.0,8.0,50.0,1600.0,2019-12-06 17:38:15.295603
1007,43.0,14.0,7.0,50.0,1600.0,2019-12-06 17:38:34.099186
1008,53.0,14.0,10.0,50.0,1600.0,2019-12-06 17:38:48.574501
1009,59.0,14.0,6.0,50.0,1600.0,2019-12-06 17:39:04.511977
1010,67.0,14.0,8.0,50.0,1600.0,2019-12-06 17:39:23.402485
1011,73.0,14.0,6.0,50.0,1600.0,2019-12-06 17:39:40.843925
1012,84.0,14.0,11.0,50.0,1600.0,2019-12-06 17:39:56.295711
1013,88.0,14.0,4.0,50.0,1600.0,2019-12-06 17:40:14.610665
1014,93.0,14.0,5.0,50.0,1600.0,2019-12-06 17:40:30.957208
1015,100.0,14.0,7.0,50.0,1600.0,2019-12-06 17:40:48.482380
1016,110.0,14.0,10.0,50.0,1600.0,2019-12-06 17:41:07.449466
1017,117.0,14.0,7.0,50.0,1600.0,2019-12-06 17:41:25.056852
1018,123.0,14.0,6.0,50.0,1600.0,2019-12-06 17:41:47.602042
1019,129.0,14.0,6.0,50.0,1600.0,2019-12-06 17:42:05.835264
1020,9.0,14.0,9.0,51.0,1600.0,2019-12-06 17:42:29.145971
1021,17.0,14.0,8.0,51.0,1600.0,2019-12-06 17:42:48.654002
1022,25.0,14.0,8.0,51.0,1600.0,2019-12-06 17:43:04.018834
1023,33.0,14.0,8.0,51.0,1600.0,2019-12-06 17:43:23.159219
1024,35.0,14.0,2.0,51.0,1600.0,2019-12-06 17:43:50.463422
1025,45.0,14.0,10.0,51.0,1600.0,2019-12-06 17:44:01.408326
1026,54.0,14.0,9.0,51.0,1600.0,2019-12-06 17:44:17.346869
1027,56.0,14.0,2.0,51.0,1600.0,2019-12-06 17:44:42.454172
1028,66.0,14.0,10.0,51.0,1600.0,2019-12-06 17:44:55.886845
1029,72.0,14.0,6.0,51.0,1600.0,2019-12-06 17:45:21.886852
1030,76.0,14.0,4.0,51.0,1600.0,2019-12-06 17:45:40.461534
1031,85.0,14.0,9.0,51.0,1600.0,2019-12-06 17:45:57.920464
1032,94.0,14.0,9.0,51.0,1600.0,2019-12-06 17:46:13.814907
1033,99.0,14.0,5.0,51.0,1600.0,2019-12-06 17:46:29.196025
1034,109.0,14.0,10.0,51.0,1600.0,2019-12-06 17:46:44.688332
1035,115.0,14.0,6.0,51.0,1600.0,2019-12-06 17:47:04.115440
1036,123.0,14.0,8.0,51.0,1600.0,2019-12-06 17:47:19.157763
1037,128.0,14.0,5.0,51.0,1600.0,2019-12-06 17:47:39.264500
1038,133.0,14.0,5.0,51.0,1600.0,2019-12-06 17:48:03.965224
1039,139.0,14.0,6.0,51.0,1600.0,2019-12-06 17:48:16.903038
1040,7.0,14.0,7.0,52.0,1600.0,2019-12-06 17:48:37.671362
1041,16.0,14.0,9.0,52.0,1600.0,2019-12-06 17:48:52.135652
1042,18.0,14.0,2.0,52.0,1600.0,2019-12-06 17:49:12.743198
1043,21.0,14.0,3.0,52.0,1600.0,2019-12-06 17:49:26.261219
1044,23.0,14.0,2.0,52.0,1600.0,2019-12-06 17:49:49.215451
1045,30.0,14.0,7.0,52.0,1600.0,2019-12-06 17:50:01.100392
1046,38.0,14.0,8.0,52.0,1600.0,2019-12-06 17:50:18.371448
1047,41.0,14.0,3.0,52.0,1600.0,2019-12-06 17:50:41.101022
1048,49.0,14.0,8.0,52.0,1600.0,2019-12-06 17:50:54.745178
1049,57.0,14.0,8.0,52.0,1600.0,2019-12-06 17:51:10.252472
1050,65.0,14.0,8.0,52.0,1600.0,2019-12-06 17:51:25.516564
1051,69.0,14.0,4.0,52.0,1600.0,2019-12-06 17:51:42.213095
1052,76.0,14.0,7.0,52.0,1600.0,2019-12-06 17:51:56.822019
1053,83.0,14.0,7.0,52.0,1600.0,2019-12-06 17:52:17.023332
1054,92.0,14.0,9.0,52.0,1600.0,2019-12-06 17:52:30.612212
1055,103.0,14.0,11.0,52.0,1600.0,2019-12-06 17:52:43.384235
1056,110.0,14.0,7.0,52.0,1600.0,2019-12-06 17:53:02.694138
1057,121.0,14.0,11.0,52.0,1600.0,2019-12-06 17:53:16.942669
1058,123.0,14.0,2.0,52.0,1600.0,2019-12-06 17:53:40.720398
1059,129.0,14.0,6.0,52.0,1600.0,2019-12-06 17:53:57.750625
1060,4.0,14.0,4.0,53.0,1600.0,2019-12-06 17:54:20.303664
1061,11.0,14.0,7.0,53.0,1600.0,2019-12-06 17:54:34.092441
1062,17.0,14.0,6.0,53.0,1600.0,2019-12-06 17:54:52.728825
1063,27.0,14.0,10.0,53.0,1600.0,2019-12-06 17:55:05.948562
1064,32.0,14.0,5.0,53.0,1600.0,2019-12-06 17:55:23.523254
1065,42.0,14.0,10.0,53.0,1600.0,2019-12-06 17:55:39.457101
1066,48.0,14.0,6.0,53.0,1600.0,2019-12-06 17:56:02.573926
1067,50.0,14.0,2.0,53.0,1600.0,2019-12-06 17:56:27.342767
1068,53.0,14.0,3.0,53.0,1600.0,2019-12-06 17:56:45.382033
1069,58.0,14.0,5.0,53.0,1600.0,2019-12-06 17:57:05.324019
1070,65.0,14.0,7.0,53.0,1600.0,2019-12-06 17:57:20.638770
1071,70.0,14.0,5.0,53.0,1600.0,2019-12-06 17:57:39.299106
1072,81.0,14.0,11.0,53.0,1600.0,2019-12-06 17:57:54.295593
1073,86.0,14.0,5.0,53.0,1600.0,2019-12-06 17:58:11.870944
1074,89.0,14.0,3.0,53.0,1600.0,2019-12-06 17:58:30.263457
1075,96.0,14.0,7.0,53.0,1600.0,2019-12-06 17:58:43.213667
1076,107.0,14.0,11.0,53.0,1600.0,2019-12-06 17:58:58.117501
1077,111.0,14.0,4.0,53.0,1600.0,2019-12-06 17:59:23.418746
1078,114.0,14.0,3.0,53.0,1600.0,2019-12-06 17:59:48.965954
1079,118.0,14.0,4.0,53.0,1600.0,2019-12-06 18:00:11.458921
1080,5.0,14.0,5.0,54.0,1600.0,2019-12-06 18:00:33.156209
1081,12.0,14.0,7.0,54.0,1600.0,2019-12-06 18:00:48.196739
1082,21.0,14.0,9.0,54.0,1600.0,2019-12-06 18:01:03.324023
1083,27.0,14.0,6.0,54.0,1600.0,2019-12-06 18:01:15.257900
1084,34.0,14.0,7.0,54.0,1600.0,2019-12-06 18:01:34.901295
1085,44.0,14.0,10.0,54.0,1600.0,2019-12-06 18:01:50.200246
1086,53.0,14.0,9.0,54.0,1600.0,2019-12-06 18:02:02.422611
1087,56.0,14.0,3.0,54.0,1600.0,2019-12-06 18:02:20.918808
1088,63.0,14.0,7.0,54.0,1600.0,2019-12-06 18:02:42.257878
1089,66.0,14.0,3.0,54.0,1600.0,2019-12-06 18:03:12.029422
1090,71.0,14.0,5.0,54.0,1600.0,2019-12-06 18:03:27.428304
1091,74.0,14.0,3.0,54.0,1600.0,2019-12-06 18:03:44.938492
1092,82.0,14.0,8.0,54.0,1600.0,2019-12-06 18:04:00.983526
1093,86.0,14.0,4.0,54.0,1600.0,2019-12-06 18:04:20.775569
1094,93.0,14.0,7.0,54.0,1600.0,2019-12-06 18:04:34.073353
1095,100.0,14.0,7.0,54.0,1600.0,2019-12-06 18:04:51.657360
1096,110.0,14.0,10.0,54.0,1600.0,2019-12-06 18:05:10.237024
1097,121.0,14.0,11.0,54.0,1600.0,2019-12-06 18:05:23.127080
1098,121.0,14.0,0.0,54.0,1600.0,2019-12-06 18:05:44.954968
1099,134.0,14.0,13.0,54.0,1600.0,2019-12-06 18:05:57.749701
1100,8.0,14.0,8.0,55.0,1600.0,2019-12-06 18:06:18.944967
1101,17.0,14.0,9.0,55.0,1600.0,2019-12-06 18:06:33.657137
1102,22.0,14.0,5.0,55.0,1600.0,2019-12-06 18:06:55.080613
1103,28.0,14.0,6.0,55.0,1600.0,2019-12-06 18:07:07.821234
1104,33.0,14.0,5.0,55.0,1600.0,2019-12-06 18:07:28.316654
1105,39.0,14.0,6.0,55.0,1600.0,2019-12-06 18:07:47.080880
1106,47.0,14.0,8.0,55.0,1600.0,2019-12-06 18:08:02.467939
1107,54.0,14.0,7.0,55.0,1600.0,2019-12-06 18:08:18.918802
1108,58.0,14.0,4.0,55.0,1600.0,2019-12-06 18:08:33.733709
1109,64.0,14.0,6.0,55.0,1600.0,2019-12-06 18:08:48.947333
1110,70.0,14.0,6.0,55.0,1600.0,2019-12-06 18:09:07.308844
1111,75.0,14.0,5.0,55.0,1600.0,2019-12-06 18:09:28.414794
1112,80.0,14.0,5.0,55.0,1600.0,2019-12-06 18:09:46.040791
1113,84.0,14.0,4.0,55.0,1600.0,2019-12-06 18:10:09.566385
1114,88.0,14.0,4.0,55.0,1600.0,2019-12-06 18:10:23.174640
1115,93.0,14.0,5.0,55.0,1600.0,2019-12-06 18:10:42.871530
1116,101.0,14.0,8.0,55.0,1600.0,2019-12-06 18:11:01.924639
1117,105.0,14.0,4.0,55.0,1600.0,2019-12-06 18:11:22.822808
1118,108.0,14.0,3.0,55.0,1600.0,2019-12-06 18:11:39.341171
1119,115.0,14.0,7.0,55.0,1600.0,2019-12-06 18:11:55.690873
1120,3.0,14.0,3.0,56.0,1600.0,2019-12-06 18:12:21.861589
1121,10.0,14.0,7.0,56.0,1600.0,2019-12-06 18:12:42.221371
1122,14.0,14.0,4.0,56.0,1600.0,2019-12-06 18:13:07.568424
1123,23.0,14.0,9.0,56.0,1600.0,2019-12-06 18:13:20.002753
1124,33.0,14.0,10.0,56.0,1600.0,2019-12-06 18:13:35.858841
1125,39.0,14.0,6.0,56.0,1600.0,2019-12-06 18:13:50.337339
1126,46.0,14.0,7.0,56.0,1600.0,2019-12-06 18:14:02.912472
1127,51.0,14.0,5.0,56.0,1600.0,2019-12-06 18:14:22.110760
1128,58.0,14.0,7.0,56.0,1600.0,2019-12-06 18:14:43.759571
1129,64.0,14.0,6.0,56.0,1600.0,2019-12-06 18:15:00.590077
1130,70.0,14.0,6.0,56.0,1600.0,2019-12-06 18:15:17.835538
1131,71.0,14.0,1.0,56.0,1600.0,2019-12-06 18:15:32.687486
1132,78.0,14.0,7.0,56.0,1600.0,2019-12-06 18:15:48.676441
1133,83.0,14.0,5.0,56.0,1600.0,2019-12-06 18:16:02.284745
1134,92.0,14.0,9.0,56.0,1600.0,2019-12-06 18:16:15.537417
1135,99.0,14.0,7.0,56.0,1600.0,2019-12-06 18:16:33.626360
1136,108.0,14.0,9.0,56.0,1600.0,2019-12-06 18:16:47.508367
1137,114.0,14.0,6.0,56.0,1600.0,2019-12-06 18:17:07.696491
1138,117.0,14.0,3.0,56.0,1600.0,2019-12-06 18:17:32.860569
1139,122.0,14.0,5.0,56.0,1600.0,2019-12-06 18:17:52.019829
1140,4.0,14.0,4.0,57.0,1600.0,2019-12-06 18:18:12.809300
1141,13.0,14.0,9.0,57.0,1600.0,2019-12-06 18:18:28.762090
1142,21.0,14.0,8.0,57.0,1600.0,2019-12-06 18:18:48.111614
1143,28.0,14.0,7.0,57.0,1600.0,2019-12-06 18:19:03.004676
1144,30.0,14.0,2.0,57.0,1600.0,2019-12-06 18:19:22.738713
1145,43.0,14.0,13.0,57.0,1600.0,2019-12-06 18:19:35.167267
1146,51.0,14.0,8.0,57.0,1600.0,2019-12-06 18:19:50.315857
1147,53.0,14.0,2.0,57.0,1600.0,2019-12-06 18:20:07.570881
1148,58.0,14.0,5.0,57.0,1600.0,2019-12-06 18:20:25.572147
1149,63.0,14.0,5.0,57.0,1600.0,2019-12-06 18:20:40.499704
1150,70.0,14.0,7.0,57.0,1600.0,2019-12-06 18:20:56.153976
1151,73.0,14.0,3.0,57.0,1600.0,2019-12-06 18:21:15.475539
1152,78.0,14.0,5.0,57.0,1600.0,2019-12-06 18:21:32.815842
1153,81.0,14.0,3.0,57.0,1600.0,2019-12-06 18:21:49.036555
1154,85.0,14.0,4.0,57.0,1600.0,2019-12-06 18:22:08.443784
1155,97.0,14.0,12.0,57.0,1600.0,2019-12-06 18:22:23.571578
1156,104.0,14.0,7.0,57.0,1600.0,2019-12-06 18:22:43.020370
1157,109.0,14.0,5.0,57.0,1600.0,2019-12-06 18:23:03.178480
1158,113.0,14.0,4.0,57.0,1600.0,2019-12-06 18:23:23.632399
1159,119.0,14.0,6.0,57.0,1600.0,2019-12-06 18:23:40.594118
1160,5.0,14.0,5.0,58.0,1600.0,2019-12-06 18:24:03.790617
1161,11.0,14.0,6.0,58.0,1600.0,2019-12-06 18:24:24.294953
